wage,Educ,Urban,Exp,Exp^2,NE,NC,W,S,Ability,Father_E,Mother_E,Married,I(E>=12),I(E>=16),E(E>=12),E(E>=16),E*A,A(E>=12),A(E>=16),E*F_E,E*M_E,E*NC,E*N,E*S,E*Urban,E*Unemp,Unemploy
2.12704052,14.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,2.58975305,12.0,12.0,0.0,1.0,0.0,14.0,0.0,36.25654264,2.58975305,0.0,168.0,168.0,14.0,0.0,0.0,14.0,140.0,10.0
2.44495233,13.0,1.0,14.0,196.0,1.0,0.0,0.0,0.0,1.97853934,12.0,12.0,0.0,1.0,0.0,13.0,0.0,25.72101141,1.97853934,0.0,156.0,156.0,0.0,13.0,0.0,13.0,80.6,6.2
1.87946505,11.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,-2.13634186,12.0,7.0,0.0,0.0,0.0,0.0,0.0,-23.49976043,0.0,0.0,132.0,77.0,11.0,0.0,0.0,0.0,82.5,7.5
2.46470394,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,1.71625382,12.0,12.0,1.0,1.0,0.0,12.0,0.0,20.59504585,1.71625382,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.48573964,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,1.85271897,12.0,12.0,1.0,1.0,0.0,12.0,0.0,22.23262761,1.85271897,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.76064265,12.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,2.39171757,10.0,12.0,1.0,1.0,0.0,12.0,0.0,28.70061087,2.39171757,0.0,120.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
1.79175947,12.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,2.05373687,11.0,11.0,0.0,1.0,0.0,12.0,0.0,24.6448425,2.05373687,0.0,132.0,132.0,12.0,0.0,0.0,0.0,90.0,7.5
2.42036813,12.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,1.77225057,7.0,9.0,1.0,1.0,0.0,12.0,0.0,21.2670068,1.77225057,0.0,84.0,108.0,12.0,0.0,0.0,0.0,90.0,7.5
2.04769284,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,2.17741986,12.0,12.0,1.0,1.0,0.0,12.0,0.0,26.1290383,2.17741986,0.0,144.0,144.0,12.0,0.0,0.0,12.0,90.0,7.5
2.15986879,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,-0.00176297,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-0.02115563,-0.00176297,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.48323859,12.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,1.81379605,12.0,12.0,1.0,1.0,0.0,12.0,0.0,21.7655526,1.81379605,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.12465388,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,-0.48110582,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-5.77326989,-0.48110582,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
1.87180218,10.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,-0.47813388,12.0,12.0,0.0,0.0,0.0,0.0,0.0,-4.78133881,0.0,0.0,120.0,120.0,10.0,0.0,0.0,0.0,75.0,7.5
1.85629799,9.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,-2.88182232,11.0,5.0,1.0,0.0,0.0,0.0,0.0,-25.93640091,0.0,0.0,99.0,45.0,9.0,0.0,0.0,0.0,67.5,7.5
1.33500107,8.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,-2.27640471,11.0,5.0,0.0,0.0,0.0,0.0,0.0,-18.21123768,0.0,0.0,88.0,40.0,0.0,0.0,8.0,8.0,35.2,4.4
2.49732917,12.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,2.20922088,12.0,12.0,1.0,1.0,0.0,12.0,0.0,26.51065057,2.20922088,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.59674613,12.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,-0.00295497,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-0.03545969,-0.00295497,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.50552594,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,4.82054487,12.0,10.0,1.0,1.0,0.0,12.0,0.0,57.84653839,4.82054487,0.0,144.0,120.0,12.0,0.0,0.0,0.0,90.0,7.5
2.2512918,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,1.43540446,12.0,12.0,1.0,1.0,0.0,12.0,0.0,17.22485356,1.43540446,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.50715726,14.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,3.38293388,12.0,12.0,1.0,1.0,0.0,14.0,0.0,47.36107439,3.38293388,0.0,168.0,168.0,14.0,0.0,0.0,0.0,105.0,7.5
2.19722458,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,1.91695631,12.0,14.0,0.0,1.0,0.0,12.0,0.0,23.00347574,1.91695631,0.0,144.0,168.0,12.0,0.0,0.0,0.0,90.0,7.5
2.84141491,17.0,1.0,4.0,16.0,0.0,0.0,1.0,0.0,4.56950336,14.0,14.0,0.0,1.0,1.0,17.0,17.0,77.68155718,4.56950336,4.56950336,238.0,238.0,0.0,0.0,0.0,17.0,59.5,3.5
2.63476241,19.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,5.16918225,10.0,12.0,0.0,1.0,1.0,19.0,19.0,98.21446281,5.16918225,5.16918225,190.0,228.0,19.0,0.0,0.0,0.0,142.5,7.5
2.42303125,12.0,0.0,11.0,121.0,0.0,0.0,0.0,1.0,-1.55176148,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-18.6211378,-1.55176148,0.0,144.0,144.0,0.0,0.0,12.0,0.0,102.0,8.5
2.35137526,9.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,-0.3997779,12.0,12.0,0.0,0.0,0.0,0.0,0.0,-3.59800107,0.0,0.0,108.0,108.0,0.0,0.0,9.0,9.0,26.1,2.9
1.87180218,12.0,0.0,13.0,169.0,0.0,0.0,0.0,1.0,-3.4795194,10.0,10.0,1.0,1.0,0.0,12.0,0.0,-41.75423279,-3.4795194,0.0,120.0,120.0,0.0,0.0,12.0,0.0,62.4,5.2
2.83321334,8.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,-0.56311308,10.0,8.0,1.0,0.0,0.0,0.0,0.0,-4.50490466,0.0,0.0,80.0,64.0,0.0,0.0,8.0,0.0,68.0,8.5
1.94591015,12.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,1.61620229,12.0,16.0,1.0,1.0,0.0,12.0,0.0,19.39442744,1.61620229,0.0,144.0,192.0,0.0,0.0,12.0,0.0,102.0,8.5
1.83736998,16.0,0.0,4.0,16.0,0.0,0.0,0.0,1.0,-0.80377235,12.0,12.0,1.0,1.0,1.0,16.0,16.0,-12.86035757,-0.80377235,-0.80377235,192.0,192.0,0.0,0.0,16.0,0.0,89.6,5.6
2.1102132,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,1.58477874,11.0,12.0,1.0,1.0,0.0,12.0,0.0,19.01734485,1.58477874,0.0,132.0,144.0,12.0,0.0,0.0,12.0,60.0,5.0
1.41098697,16.0,0.0,9.0,81.0,0.0,0.0,0.0,1.0,4.30870946,14.0,14.0,0.0,1.0,1.0,16.0,16.0,68.93935128,4.30870946,4.30870946,224.0,224.0,0.0,0.0,16.0,0.0,136.0,8.5
2.27726729,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,1.32774488,12.0,12.0,1.0,1.0,0.0,12.0,0.0,15.93293851,1.32774488,0.0,144.0,144.0,0.0,0.0,12.0,0.0,102.0,8.5
1.90508815,13.0,0.0,8.0,64.0,0.0,0.0,0.0,1.0,4.01349563,12.0,12.0,1.0,1.0,0.0,13.0,0.0,52.17544324,4.01349563,0.0,156.0,156.0,0.0,0.0,13.0,0.0,110.5,8.5
1.79175947,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,0.4370909,11.0,6.0,1.0,1.0,0.0,12.0,0.0,5.24509076,0.4370909,0.0,132.0,72.0,0.0,0.0,12.0,0.0,102.0,8.5
2.76883167,12.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,0.63436081,12.0,10.0,1.0,1.0,0.0,12.0,0.0,7.61232977,0.63436081,0.0,144.0,120.0,0.0,0.0,12.0,0.0,102.0,8.5
2.1690537,14.0,0.0,7.0,49.0,0.0,0.0,0.0,1.0,0.27463822,13.0,9.0,1.0,1.0,0.0,14.0,0.0,3.84493503,0.27463822,0.0,182.0,126.0,0.0,0.0,14.0,0.0,58.8,4.2
2.19833507,12.0,0.0,12.0,144.0,0.0,0.0,0.0,1.0,2.46875879,12.0,11.0,1.0,1.0,0.0,12.0,0.0,29.62510551,2.46875879,0.0,144.0,132.0,0.0,0.0,12.0,0.0,50.4,4.2
2.44495233,12.0,0.0,11.0,121.0,0.0,0.0,0.0,1.0,1.18667711,3.0,8.0,1.0,1.0,0.0,12.0,0.0,14.24012537,1.18667711,0.0,36.0,96.0,0.0,0.0,12.0,0.0,50.4,4.2
2.47821766,12.0,0.0,11.0,121.0,0.0,0.0,0.0,1.0,2.79692296,11.0,10.0,0.0,1.0,0.0,12.0,0.0,33.56307556,2.79692296,0.0,132.0,120.0,0.0,0.0,12.0,0.0,50.4,4.2
2.7047113,14.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,0.63140045,12.0,12.0,1.0,1.0,0.0,14.0,0.0,8.8396063,0.63140045,0.0,168.0,168.0,0.0,0.0,14.0,14.0,58.8,4.2
2.92316158,15.0,1.0,7.0,49.0,0.0,0.0,0.0,1.0,3.40503819,16.0,16.0,1.0,1.0,0.0,15.0,0.0,51.07557284,3.40503819,0.0,240.0,240.0,0.0,0.0,15.0,15.0,69.0,4.6
2.45272775,13.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,1.33857271,12.0,14.0,0.0,1.0,0.0,13.0,0.0,17.40144521,1.33857271,0.0,156.0,182.0,0.0,0.0,13.0,0.0,54.6,4.2
2.00148,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,0.12607896,10.0,11.0,1.0,1.0,0.0,12.0,0.0,1.51294757,0.12607896,0.0,120.0,132.0,0.0,0.0,12.0,0.0,50.4,4.2
2.14006616,9.0,0.0,12.0,144.0,0.0,0.0,0.0,1.0,-1.90441447,6.0,6.0,1.0,0.0,0.0,0.0,0.0,-17.13973022,0.0,0.0,54.0,54.0,0.0,0.0,9.0,0.0,37.8,4.2
1.86872051,8.0,0.0,19.0,361.0,0.0,0.0,0.0,1.0,-1.98722731,12.0,6.0,0.0,0.0,0.0,0.0,0.0,-15.89781848,0.0,0.0,96.0,48.0,0.0,0.0,8.0,0.0,33.6,4.2
2.71535678,16.0,1.0,6.0,36.0,0.0,0.0,0.0,1.0,3.10946041,12.0,12.0,0.0,1.0,1.0,16.0,16.0,49.75136653,3.10946041,3.10946041,192.0,192.0,0.0,0.0,16.0,16.0,49.6,3.1
2.40243043,16.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,2.36532183,14.0,16.0,1.0,1.0,1.0,16.0,16.0,37.84514935,2.36532183,2.36532183,224.0,256.0,0.0,0.0,16.0,16.0,52.8,3.3
2.52172062,12.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,1.39336895,10.0,10.0,0.0,1.0,0.0,12.0,0.0,16.72042744,1.39336895,0.0,120.0,120.0,0.0,0.0,12.0,0.0,50.4,4.2
2.19722458,12.0,0.0,13.0,169.0,0.0,0.0,0.0,1.0,1.13293373,15.0,12.0,1.0,1.0,0.0,12.0,0.0,13.5952048,1.13293373,0.0,180.0,144.0,0.0,0.0,12.0,0.0,50.4,4.2
2.52572864,16.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,1.93659393,13.0,16.0,0.0,1.0,1.0,16.0,16.0,30.98550291,1.93659393,1.93659393,208.0,256.0,0.0,0.0,16.0,16.0,33.6,2.1
2.66861613,16.0,1.0,6.0,36.0,0.0,0.0,0.0,1.0,3.0535372,12.0,18.0,1.0,1.0,1.0,16.0,16.0,48.85659525,3.0535372,3.0535372,192.0,288.0,0.0,0.0,16.0,16.0,67.2,4.2
2.96372548,12.0,1.0,15.0,225.0,0.0,0.0,0.0,1.0,2.0410614,12.0,12.0,1.0,1.0,0.0,12.0,0.0,24.49273678,2.0410614,0.0,144.0,144.0,0.0,0.0,12.0,12.0,37.2,3.1
2.50959926,16.0,1.0,5.0,25.0,0.0,0.0,0.0,1.0,3.89248252,9.0,9.0,1.0,1.0,1.0,16.0,16.0,62.27972028,3.89248252,3.89248252,144.0,144.0,0.0,0.0,16.0,16.0,89.6,5.6
2.98568194,16.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,5.77300487,17.0,16.0,0.0,1.0,1.0,16.0,16.0,92.36807788,5.77300487,5.77300487,272.0,256.0,0.0,0.0,16.0,16.0,59.2,3.7
2.6461748,15.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,2.54977957,18.0,16.0,0.0,1.0,0.0,15.0,0.0,38.24669356,2.54977957,0.0,270.0,240.0,0.0,0.0,15.0,15.0,46.5,3.1
1.83258146,12.0,1.0,15.0,225.0,0.0,0.0,0.0,1.0,0.95500859,12.0,12.0,0.0,1.0,0.0,12.0,0.0,11.46010303,0.95500859,0.0,144.0,144.0,0.0,0.0,12.0,12.0,72.0,6.0
2.21156569,9.0,1.0,14.0,196.0,0.0,0.0,0.0,1.0,-1.70879948,9.0,9.0,1.0,0.0,0.0,0.0,0.0,-15.3791953,0.0,0.0,81.0,81.0,0.0,0.0,9.0,9.0,54.0,6.0
3.00171435,14.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,4.59054711,12.0,12.0,0.0,1.0,0.0,14.0,0.0,64.2676595,4.59054711,0.0,168.0,168.0,0.0,0.0,14.0,14.0,61.6,4.4
2.56494936,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,2.78250296,10.0,9.0,0.0,1.0,0.0,12.0,0.0,33.39003553,2.78250296,0.0,120.0,108.0,0.0,0.0,12.0,0.0,48.0,4.0
1.8017098,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,-1.03983618,8.0,8.0,1.0,1.0,0.0,12.0,0.0,-12.4780341,-1.03983618,0.0,96.0,96.0,0.0,0.0,12.0,12.0,50.4,4.2
2.07944154,9.0,1.0,16.0,256.0,0.0,0.0,0.0,1.0,1.81535092,15.0,13.0,1.0,0.0,0.0,0.0,0.0,16.3381583,0.0,0.0,135.0,117.0,0.0,0.0,9.0,9.0,54.0,6.0
1.28647403,12.0,0.0,11.0,121.0,0.0,0.0,0.0,1.0,0.12462175,12.0,11.0,1.0,1.0,0.0,12.0,0.0,1.49546101,0.12462175,0.0,144.0,132.0,0.0,0.0,12.0,0.0,50.4,4.2
2.26280422,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,-0.51826376,10.0,12.0,1.0,1.0,0.0,12.0,0.0,-6.21916517,-0.51826376,0.0,120.0,144.0,0.0,0.0,12.0,12.0,64.8,5.4
2.48490665,16.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,2.79486989,10.0,12.0,1.0,1.0,1.0,16.0,16.0,44.71791825,2.79486989,2.79486989,160.0,192.0,0.0,0.0,16.0,16.0,96.0,6.0
2.48490665,13.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,2.3925696,12.0,12.0,1.0,1.0,0.0,13.0,0.0,31.10340482,2.3925696,0.0,156.0,156.0,0.0,0.0,13.0,13.0,78.0,6.0
2.87751164,10.0,1.0,14.0,196.0,0.0,0.0,0.0,1.0,-0.06835158,9.0,7.0,1.0,0.0,0.0,0.0,0.0,-0.68351578,0.0,0.0,90.0,70.0,0.0,0.0,10.0,10.0,60.0,6.0
2.52572864,15.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,3.69727407,12.0,9.0,1.0,1.0,0.0,15.0,0.0,55.45911106,3.69727407,0.0,180.0,135.0,0.0,0.0,15.0,15.0,90.0,6.0
2.31747371,14.0,1.0,8.0,64.0,0.0,0.0,0.0,1.0,-1.93027748,12.0,12.0,0.0,1.0,0.0,14.0,0.0,-27.02388473,-1.93027748,0.0,168.0,168.0,0.0,0.0,14.0,14.0,84.0,6.0
2.48490665,12.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,1.33722535,12.0,12.0,1.0,1.0,0.0,12.0,0.0,16.04670426,1.33722535,0.0,144.0,144.0,0.0,0.0,12.0,12.0,72.0,6.0
2.07944154,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,2.02590424,12.0,10.0,1.0,1.0,0.0,12.0,0.0,24.31085087,2.02590424,0.0,144.0,120.0,0.0,0.0,0.0,12.0,42.0,3.5
2.2512918,12.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,-0.36306991,11.0,12.0,0.0,1.0,0.0,12.0,0.0,-4.35683891,-0.36306991,0.0,132.0,144.0,0.0,0.0,0.0,12.0,117.6,9.8
2.27624112,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,2.0965304,11.0,12.0,0.0,1.0,0.0,12.0,0.0,25.15836485,2.0965304,0.0,132.0,144.0,0.0,0.0,0.0,12.0,117.6,9.8
2.2300144,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,2.29443021,12.0,12.0,0.0,1.0,0.0,12.0,0.0,27.53316252,2.29443021,0.0,144.0,144.0,0.0,0.0,12.0,12.0,54.0,4.5
2.01490302,12.0,1.0,15.0,225.0,0.0,0.0,1.0,0.0,0.44915725,12.0,12.0,1.0,1.0,0.0,12.0,0.0,5.38988704,0.44915725,0.0,144.0,144.0,0.0,0.0,0.0,12.0,117.6,9.8
2.48573964,12.0,1.0,15.0,225.0,0.0,0.0,1.0,0.0,-0.54042992,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-6.4851591,-0.54042992,0.0,144.0,144.0,0.0,0.0,0.0,12.0,117.6,9.8
2.76380022,12.0,1.0,14.0,196.0,0.0,0.0,1.0,0.0,-0.54190423,16.0,12.0,1.0,1.0,0.0,12.0,0.0,-6.50285071,-0.54190423,0.0,192.0,144.0,0.0,0.0,0.0,12.0,117.6,9.8
2.59226517,14.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,4.42768936,12.0,15.0,1.0,1.0,0.0,14.0,0.0,61.98765107,4.42768936,0.0,168.0,210.0,0.0,0.0,14.0,14.0,29.4,2.1
2.66095859,13.0,1.0,14.0,196.0,0.0,0.0,1.0,0.0,0.19945723,12.0,12.0,1.0,1.0,0.0,13.0,0.0,2.59294401,0.19945723,0.0,156.0,156.0,0.0,0.0,0.0,13.0,127.4,9.8
2.26902831,10.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,-0.56096651,13.0,8.0,1.0,0.0,0.0,0.0,0.0,-5.60966514,0.0,0.0,130.0,80.0,0.0,0.0,10.0,10.0,44.0,4.4
1.52822786,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,1.63235524,12.0,9.0,1.0,1.0,0.0,12.0,0.0,19.58826283,1.63235524,0.0,144.0,108.0,12.0,0.0,0.0,0.0,90.0,7.5
2.57261223,16.0,0.0,6.0,36.0,0.0,1.0,0.0,0.0,3.6789459,15.0,16.0,1.0,1.0,1.0,16.0,16.0,58.86313435,3.6789459,3.6789459,240.0,256.0,16.0,0.0,0.0,0.0,120.0,7.5
2.86334309,17.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,3.7171387,12.0,16.0,1.0,1.0,1.0,17.0,17.0,63.1913579,3.7171387,3.7171387,204.0,272.0,17.0,0.0,0.0,17.0,79.9,4.7
2.1690537,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,1.82251143,12.0,16.0,0.0,1.0,0.0,12.0,0.0,21.87013721,1.82251143,0.0,144.0,192.0,12.0,0.0,0.0,0.0,90.0,7.5
2.73306796,12.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,0.60037702,12.0,12.0,0.0,1.0,0.0,12.0,0.0,7.20452425,0.60037702,0.0,144.0,144.0,0.0,0.0,12.0,0.0,75.6,6.3
2.18380156,11.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,-3.67177778,8.0,12.0,1.0,0.0,0.0,0.0,0.0,-40.38955557,0.0,0.0,88.0,132.0,11.0,0.0,0.0,0.0,82.5,7.5
2.22893855,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,3.50741194,12.0,12.0,1.0,1.0,0.0,12.0,0.0,42.08894334,3.50741194,0.0,144.0,144.0,12.0,0.0,0.0,12.0,90.0,7.5
2.30258509,12.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,0.47233882,12.0,12.0,1.0,1.0,0.0,12.0,0.0,5.66806588,0.47233882,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
0.30010459,11.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,0.41919252,12.0,12.0,0.0,0.0,0.0,0.0,0.0,4.61111777,0.0,0.0,132.0,132.0,11.0,0.0,0.0,0.0,82.5,7.5
2.83321334,15.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,5.01181993,14.0,12.0,0.0,1.0,0.0,15.0,0.0,75.17729893,5.01181993,0.0,210.0,180.0,0.0,0.0,0.0,15.0,52.5,3.5
1.6639261,19.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,5.15465287,15.0,12.0,1.0,1.0,1.0,19.0,19.0,97.93840461,5.15465287,5.15465287,285.0,228.0,19.0,0.0,0.0,0.0,142.5,7.5
1.98100147,10.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,-1.4971831,12.0,12.0,1.0,0.0,0.0,0.0,0.0,-14.97183103,0.0,0.0,120.0,120.0,10.0,0.0,0.0,10.0,75.0,7.5
3.40119738,16.0,1.0,6.0,36.0,1.0,0.0,0.0,0.0,4.50431102,14.0,16.0,0.0,1.0,1.0,16.0,16.0,72.0689764,4.50431102,4.50431102,224.0,256.0,0.0,16.0,0.0,16.0,107.2,6.7
3.17930305,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,2.17209541,13.0,10.0,1.0,1.0,0.0,12.0,0.0,26.06514487,2.17209541,0.0,156.0,120.0,12.0,0.0,0.0,0.0,90.0,7.5
2.30258509,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,4.32874558,10.0,12.0,1.0,1.0,0.0,12.0,0.0,51.94494692,4.32874558,0.0,120.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.04769284,11.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,-0.7826822,10.0,12.0,0.0,0.0,0.0,0.0,0.0,-8.60950424,0.0,0.0,110.0,132.0,11.0,0.0,0.0,0.0,82.5,7.5
2.30258509,15.0,0.0,5.0,25.0,0.0,1.0,0.0,0.0,3.42735191,18.0,19.0,0.0,1.0,0.0,15.0,0.0,51.41027859,3.42735191,0.0,270.0,285.0,15.0,0.0,0.0,0.0,112.5,7.5
2.06178661,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,3.42749408,10.0,11.0,0.0,1.0,0.0,12.0,0.0,41.12992897,3.42749408,0.0,120.0,132.0,12.0,0.0,0.0,0.0,90.0,7.5
2.10413415,13.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,2.77129457,12.0,12.0,1.0,1.0,0.0,13.0,0.0,36.02682945,2.77129457,0.0,156.0,156.0,13.0,0.0,0.0,13.0,57.2,4.4
2.48573964,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,3.68053029,12.0,12.0,0.0,1.0,0.0,12.0,0.0,44.16636343,3.68053029,0.0,144.0,144.0,0.0,0.0,12.0,12.0,54.0,4.5
1.79175947,8.0,0.0,18.0,324.0,0.0,1.0,0.0,0.0,-0.98404603,12.0,15.0,0.0,0.0,0.0,0.0,0.0,-7.87236822,0.0,0.0,96.0,120.0,8.0,0.0,0.0,0.0,52.0,6.5
2.48906466,12.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,4.07699276,12.0,12.0,1.0,1.0,0.0,12.0,0.0,48.92391316,4.07699276,0.0,144.0,144.0,12.0,0.0,0.0,0.0,52.8,4.4
0.31481074,12.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,0.79631266,12.0,12.0,1.0,1.0,0.0,12.0,0.0,9.55575192,0.79631266,0.0,144.0,144.0,12.0,0.0,0.0,0.0,78.0,6.5
2.76380022,16.0,1.0,6.0,36.0,0.0,0.0,0.0,1.0,4.92913296,16.0,16.0,0.0,1.0,1.0,16.0,16.0,78.86612742,4.92913296,4.92913296,256.0,256.0,0.0,0.0,16.0,16.0,46.4,2.9
1.79175947,12.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,1.4712734,10.0,12.0,0.0,1.0,0.0,12.0,0.0,17.65528075,1.4712734,0.0,120.0,144.0,12.0,0.0,0.0,0.0,78.0,6.5
2.5525653,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,2.07006069,10.0,10.0,0.0,1.0,0.0,12.0,0.0,24.84072827,2.07006069,0.0,120.0,120.0,12.0,0.0,0.0,12.0,44.4,3.7
2.5587765,14.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,4.75352992,14.0,17.0,1.0,1.0,0.0,14.0,0.0,66.5494189,4.75352992,0.0,196.0,238.0,14.0,0.0,0.0,0.0,91.0,6.5
2.49403156,12.0,0.0,11.0,121.0,0.0,1.0,0.0,0.0,5.14559253,12.0,17.0,1.0,1.0,0.0,12.0,0.0,61.74711039,5.14559253,0.0,144.0,204.0,12.0,0.0,0.0,0.0,88.8,7.4
2.07944154,12.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,0.19342972,12.0,12.0,0.0,1.0,0.0,12.0,0.0,2.32115669,0.19342972,0.0,144.0,144.0,12.0,0.0,0.0,0.0,78.0,6.5
2.48573964,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,3.80135243,12.0,12.0,1.0,1.0,0.0,12.0,0.0,45.61622916,3.80135243,0.0,144.0,144.0,12.0,0.0,0.0,0.0,78.0,6.5
2.03992078,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,4.19147077,12.0,12.0,1.0,1.0,0.0,12.0,0.0,50.29764926,4.19147077,0.0,144.0,144.0,0.0,0.0,12.0,12.0,52.8,4.4
2.35707328,14.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,2.24206322,12.0,12.0,1.0,1.0,0.0,14.0,0.0,31.38888506,2.24206322,0.0,168.0,168.0,14.0,0.0,0.0,0.0,91.0,6.5
2.48490665,12.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,1.92333879,12.0,12.0,1.0,1.0,0.0,12.0,0.0,23.08006548,1.92333879,0.0,144.0,144.0,12.0,0.0,0.0,0.0,78.0,6.5
2.01490302,12.0,1.0,8.0,64.0,0.0,0.0,0.0,1.0,-1.60221549,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-19.22658586,-1.60221549,0.0,144.0,144.0,0.0,0.0,12.0,12.0,74.4,6.2
2.40243043,19.0,0.0,6.0,36.0,0.0,1.0,0.0,0.0,3.69308447,12.0,12.0,0.0,1.0,1.0,19.0,19.0,70.16860489,3.69308447,3.69308447,228.0,228.0,19.0,0.0,0.0,0.0,125.4,6.6
